Neuron NPO,Completeness,Missing Nodes,Missing Node Name,Missing Edges,Missing Edge Name,Missing Segments,Missing Segment Name,Rendered Edges,Rendered Edge Name
ilxtr:neuron-type-sstom-9,partial,,,"(('UBERON:0002870', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('serosa of stomach', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0793656', ()), ('UBERON:0008863', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))","(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))"
ilxtr:neuron-type-sstom-8,partial,,,"(('UBERON:0002870', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('serosa of stomach', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0793656', ()), ('UBERON:0008863', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))","(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))"
ilxtr:neuron-type-sstom-7,partial,,,"(('UBERON:0002870', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('serosa of stomach', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0793656', ()), ('UBERON:0008863', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))","(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))"
ilxtr:neuron-type-sstom-5,partial,,,"(('UBERON:0005363', ()), ('UBERON:0001759', ()))
(('UBERON:0013473', ()), ('UBERON:0001975', ()))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))
(('UBERON:0001759', ()), ('UBERON:0013473', ()))","(('inferior vagus X ganglion', ()), ('vagus nerve', ()))
(('lower esophagus', ()), ('serosa of esophagus', ()))
(('vagus nerve', ()), ('serosa of stomach', ()))
(('vagus nerve', ()), ('lower esophagus', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0793656', ()), ('UBERON:0008863', ()))
(('ILX:0793660', ()), ('UBERON:0009961', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))
(('UBERON:0009050', ()), ('UBERON:0005363', ()))
(('UBERON:0001200', ()), ('UBERON:0008862', ()))
(('UBERON:0008862', ()), ('UBERON:0008857', ()))
(('UBERON:0001199', ()), ('UBERON:0001203', ()))
(('UBERON:0009961', ()), ('UBERON:0001975', ()))
(('UBERON:0008857', ()), ('ILX:0793656', ()))
(('UBERON:0001203', ()), ('UBERON:0001200', ()))","(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))
(('myenteric nerve plexus of lower esophagus', ()), ('esophagus smooth muscle longitudinal layer', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))
(('nucleus of solitary tract', ()), ('inferior vagus X ganglion', ()))
(('submucosa of stomach', ()), ('stomach smooth muscle inner oblique layer', ()))
(('stomach smooth muscle inner oblique layer', ()), ('stomach smooth muscle circular layer', ()))
(('mucosa of stomach', ()), ('muscularis mucosae of stomach', ()))
(('esophagus smooth muscle longitudinal layer', ()), ('serosa of esophagus', ()))
(('stomach smooth muscle circular layer', ()), ('myenteric nerve plexus of stomach', ()))
(('muscularis mucosae of stomach', ()), ('submucosa of stomach', ()))"
ilxtr:neuron-type-sstom-10,partial,,,"(('UBERON:0002870', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('serosa of stomach', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0793656', ()), ('UBERON:0008863', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))","(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))"
ilxtr:neuron-type-keast-9,partial,,,"(('ILX:0738432', ()), ('ILX:0793615', ()))
(('UBERON:0011390', ()), ('ILX:0791148', ()))
(('UBERON:0011390', ()), ('ILX:0793141', ()))
(('UBERON:0016580', ()), ('UBERON:0006447', ()))
(('ILX:0793615', ()), ('UBERON:0011390', ()))
(('UBERON:0016580', ()), ('ILX:0738432', ()))
(('UBERON:0006447', ()), ('ILX:0791148', ()))","(('Sixth lumbar spinal cord segment', ()), ('ventral root of the sixth lumbar spinal cord segment', ()))
(('pudendal nerve', ()), ('ventral root of the fifth lumbar spinal cord segment', ()))
(('pudendal nerve', ()), ('urethral rhabdosphincter', ()))
(('lamina IX of gray matter of spinal cord', ()), ('fifth lumbar spinal cord segment', ()))
(('ventral root of the sixth lumbar spinal cord segment', ()), ('pudendal nerve', ()))
(('lamina IX of gray matter of spinal cord', ()), ('Sixth lumbar spinal cord segment', ()))
(('fifth lumbar spinal cord segment', ()), ('ventral root of the fifth lumbar spinal cord segment', ()))",,,"((None, ()), ('ILX:0793141', ()))
((None, ()), ('UBERON:0016580', ()))","((None, ()), ('urethral rhabdosphincter', ()))
((None, ()), ('lamina IX of gray matter of spinal cord', ()))"
ilxtr:neuron-type-keast-8,partial,,,"(('ILX:0789862', ()), ('ILX:0793220', ()))
(('ILX:0739295', ()), ('ILX:0777087', ()))
(('UBERON:0016578', ()), ('UBERON:0006448', ()))
(('ILX:0739296', ()), ('ILX:0777092', ()))
(('ILX:0777086', ()), ('ILX:0739295', ()))
(('ILX:0789862', ()), ('ILX:0777088', ()))
(('ILX:0786933', ()), ('ILX:0777089', ()))
(('ILX:0788315', ()), ('ILX:0777090', ()))
(('ILX:0777092', ()), ('ILX:0739297', ()))
(('ILX:0788675', ()), ('ILX:0793221', ()))
(('ILX:0777087', ()), ('ILX:0789862', ()))
(('ILX:0786933', ()), ('ILX:0793221', ()))
(('UBERON:0016578', ()), ('UBERON:0006450', ()))
(('ILX:0787009', ()), ('ILX:0777086', ()))
(('UBERON:0006448', ()), ('ILX:0785421', ()))
(('ILX:0777089', ()), ('ILX:0788315', ()))
(('ILX:0777091', ()), ('ILX:0739296', ()))
(('UBERON:0006450', ()), ('ILX:0788675', ()))
(('ILX:0777090', ()), ('ILX:0790472', ()))
(('ILX:0790472', ()), ('ILX:0777091', ()))
(('ILX:0785421', ()), ('ILX:0793220', ()))
(('ILX:0777088', ()), ('ILX:0786933', ()))","(('First lumbar ganglion', ()), ('white communicating ramus of first lumbar spinal nerve', ()))
(('Thirteenth thoracic ganglion', ()), ('T13 - L1 interganglionic segment of the sympathetic chain', ()))
(('lamina VII of gray matter of spinal cord', ()), ('first lumbar spinal cord segment', ()))
(('fifth lumbar sympathetic ganglion', ()), ('L5 - L6 interganglionic segment', ()))
(('T12 - T13 interganglionic segment of the sympathetic chain', ()), ('Thirteenth thoracic ganglion', ()))
(('First lumbar ganglion', ()), ('L1 - L2 interganglionic segment', ()))
(('Second lumbar ganglion', ()), ('L2 - L3 interganglionic segment', ()))
(('Third lumbar ganglion', ()), ('L3 - L4 interganglionic segment', ()))
(('L5 - L6 interganglionic segment', ()), ('sixth lumbar sympathetic ganglion', ()))
(('ventral root of the second lumbar spinal cord segment', ()), ('white communicating ramus of second lumbar spinal nerve', ()))
(('T13 - L1 interganglionic segment of the sympathetic chain', ()), ('First lumbar ganglion', ()))
(('Second lumbar ganglion', ()), ('white communicating ramus of second lumbar spinal nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('second lumbar spinal cord segment', ()))
(('Twelfth thoracic ganglion', ()), ('T12 - T13 interganglionic segment of the sympathetic chain', ()))
(('first lumbar spinal cord segment', ()), ('ventral root of the first lumbar spinal cord segment', ()))
(('L2 - L3 interganglionic segment', ()), ('Third lumbar ganglion', ()))
(('L4 - L5 interganglionic segment', ()), ('fifth lumbar sympathetic ganglion', ()))
(('second lumbar spinal cord segment', ()), ('ventral root of the second lumbar spinal cord segment', ()))
(('L3 - L4 interganglionic segment', ()), ('Fourth lumbar ganglion', ()))
(('Fourth lumbar ganglion', ()), ('L4 - L5 interganglionic segment', ()))
(('ventral root of the first lumbar spinal cord segment', ()), ('white communicating ramus of first lumbar spinal nerve', ()))
(('L1 - L2 interganglionic segment', ()), ('Second lumbar ganglion', ()))",,,"(('ILX:0789862', ()), ('ILX:0786933', ()))
(('ILX:0788315', ()), ('ILX:0790472', ()))
(('ILX:0790472', ()), ('ILX:0739296', ()))
(('ILX:0739295', ()), ('ILX:0787009', ()))
(('ILX:0786933', ()), (None, ()))
(('ILX:0739295', ()), ('ILX:0789862', ()))
((None, ()), ('UBERON:0016578', ()))
(('ILX:0789862', ()), (None, ()))
(('ILX:0739296', ()), ('ILX:0739297', ()))
(('ILX:0786933', ()), ('ILX:0788315', ()))","(('First lumbar ganglion', ()), ('Second lumbar ganglion', ()))
(('Third lumbar ganglion', ()), ('Fourth lumbar ganglion', ()))
(('Fourth lumbar ganglion', ()), ('fifth lumbar sympathetic ganglion', ()))
(('Thirteenth thoracic ganglion', ()), ('Twelfth thoracic ganglion', ()))
(('Second lumbar ganglion', ()), (None, ()))
(('Thirteenth thoracic ganglion', ()), ('First lumbar ganglion', ()))
((None, ()), ('lamina VII of gray matter of spinal cord', ()))
(('First lumbar ganglion', ()), (None, ()))
(('fifth lumbar sympathetic ganglion', ()), ('sixth lumbar sympathetic ganglion', ()))
(('Second lumbar ganglion', ()), ('Third lumbar ganglion', ()))"
ilxtr:neuron-type-keast-7,partial,,,"(('UBERON:0018683', ()), ('ILX:0785733', ()))
(('UBERON:0006448', ()), ('ILX:0785421', ()))
(('ILX:0793220', ()), ('ILX:0789862', ()))
(('ILX:0785825', ()), ('UBERON:0018683', ()))
(('ILX:0788675', ()), ('ILX:0793221', ()))
(('ILX:0789862', ()), ('ILX:0785825', ()))
(('UBERON:0016578', ()), ('UBERON:0006448', ()))
(('ILX:0793221', ()), ('ILX:0786933', ()))
(('UBERON:0016578', ()), ('UBERON:0006450', ()))
(('ILX:0786933', ()), ('ILX:0785733', ()))
(('UBERON:0006450', ()), ('ILX:0788675', ()))
(('ILX:0785421', ()), ('ILX:0793220', ()))","(('lumbar splanchnic nerve', ()), ('gray communicating ramus of second lumbar nerve', ()))
(('first lumbar spinal cord segment', ()), ('ventral root of the first lumbar spinal cord segment', ()))
(('white communicating ramus of first lumbar spinal nerve', ()), ('First lumbar ganglion', ()))
(('gray communicating ramus of first lumbar nerve', ()), ('lumbar splanchnic nerve', ()))
(('ventral root of the second lumbar spinal cord segment', ()), ('white communicating ramus of second lumbar spinal nerve', ()))
(('First lumbar ganglion', ()), ('gray communicating ramus of first lumbar nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('first lumbar spinal cord segment', ()))
(('white communicating ramus of second lumbar spinal nerve', ()), ('Second lumbar ganglion', ()))
(('lamina VII of gray matter of spinal cord', ()), ('second lumbar spinal cord segment', ()))
(('Second lumbar ganglion', ()), ('gray communicating ramus of second lumbar nerve', ()))
(('second lumbar spinal cord segment', ()), ('ventral root of the second lumbar spinal cord segment', ()))
(('ventral root of the first lumbar spinal cord segment', ()), ('white communicating ramus of first lumbar spinal nerve', ()))",,,"(('UBERON:0005453', ()), ('UBERON:0018683', ()))
((None, ()), ('UBERON:0016578', ()))","(('inferior mesenteric ganglion', ()), ('lumbar splanchnic nerve', ()))
((None, ()), ('lamina VII of gray matter of spinal cord', ()))"
ilxtr:neuron-type-keast-6,partial,,,"(('UBERON:0018683', ()), ('ILX:0785733', ()))
(('ILX:0793220', ()), ('ILX:0789862', ()))
(('UBERON:0006448', ()), ('ILX:0785421', ()))
(('ILX:0785825', ()), ('UBERON:0018683', ()))
(('ILX:0788675', ()), ('ILX:0793221', ()))
(('ILX:0789862', ()), ('ILX:0785825', ()))
(('UBERON:0016578', ()), ('UBERON:0006448', ()))
(('ILX:0793221', ()), ('ILX:0786933', ()))
(('UBERON:0016578', ()), ('UBERON:0006450', ()))
(('ILX:0786933', ()), ('ILX:0785733', ()))
(('UBERON:0005453', ()), ('UBERON:0005303', ()))
(('UBERON:0005303', ()), ('UBERON:0016508', ()))
(('UBERON:0006450', ()), ('ILX:0788675', ()))
(('ILX:0785421', ()), ('ILX:0793220', ()))","(('lumbar splanchnic nerve', ()), ('gray communicating ramus of second lumbar nerve', ()))
(('white communicating ramus of first lumbar spinal nerve', ()), ('First lumbar ganglion', ()))
(('first lumbar spinal cord segment', ()), ('ventral root of the first lumbar spinal cord segment', ()))
(('gray communicating ramus of first lumbar nerve', ()), ('lumbar splanchnic nerve', ()))
(('ventral root of the second lumbar spinal cord segment', ()), ('white communicating ramus of second lumbar spinal nerve', ()))
(('First lumbar ganglion', ()), ('gray communicating ramus of first lumbar nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('first lumbar spinal cord segment', ()))
(('white communicating ramus of second lumbar spinal nerve', ()), ('Second lumbar ganglion', ()))
(('lamina VII of gray matter of spinal cord', ()), ('second lumbar spinal cord segment', ()))
(('Second lumbar ganglion', ()), ('gray communicating ramus of second lumbar nerve', ()))
(('inferior mesenteric ganglion', ()), ('hypogastric nerve', ()))
(('hypogastric nerve', ()), ('pelvic ganglion', ()))
(('second lumbar spinal cord segment', ()), ('ventral root of the second lumbar spinal cord segment', ()))
(('ventral root of the first lumbar spinal cord segment', ()), ('white communicating ramus of first lumbar spinal nerve', ()))",,,"(('UBERON:0005453', ()), ('UBERON:0018683', ()))
((None, ()), ('UBERON:0016578', ()))
(('UBERON:0005453', ()), ('UBERON:0016508', ()))","(('inferior mesenteric ganglion', ()), ('lumbar splanchnic nerve', ()))
((None, ()), ('lamina VII of gray matter of spinal cord', ()))
(('inferior mesenteric ganglion', ()), ('pelvic ganglion', ()))"
ilxtr:neuron-type-keast-4,partial,"('UBERON:0035965', ('ILX:0793664',))
('UBERON:0035965', ('ILX:0793663',))","('wall of blood vessel', ('Arteriole in connective tissue of bladder dome',))
('wall of blood vessel', ('Arteriole in connective tissue of bladder neck',))","(('ILX:0739295', ()), ('ILX:0777087', ()))
(('ILX:0777093', ()), ('ILX:0789109', ()))
(('ILX:0777086', ()), ('ILX:0739295', ()))
(('ILX:0739296', ()), ('ILX:0777092', ()))
(('ILX:0789862', ()), ('ILX:0777088', ()))
(('ILX:0786933', ()), ('ILX:0777089', ()))
(('ILX:0788315', ()), ('ILX:0777090', ()))
(('ILX:0777092', ()), ('ILX:0739297', ()))
(('ILX:0777087', ()), ('ILX:0789862', ()))
(('UBERON:0018675', ()), ('ILX:0793228', ()))
(('ILX:0739297', ()), ('ILX:0777093', ()))
(('UBERON:0002384', ('UBERON:0006082',)), ('UBERON:0035965', ('ILX:0793664',)))
(('ILX:0787009', ()), ('ILX:0777086', ()))
(('ILX:0793559', ()), ('UBERON:0002384', ('UBERON:0001258',)))
(('ILX:0777089', ()), ('ILX:0788315', ()))
(('ILX:0777091', ()), ('ILX:0739296', ()))
(('ILX:0777090', ()), ('ILX:0790472', ()))
(('ILX:0739299', ()), ('UBERON:0018675', ()))
(('ILX:0790472', ()), ('ILX:0777091', ()))
(('ILX:0793559', ()), ('UBERON:0002384', ('UBERON:0006082',)))
(('UBERON:0002384', ('UBERON:0001258',)), ('UBERON:0035965', ('ILX:0793663',)))
(('ILX:0777088', ()), ('ILX:0786933', ()))","(('Thirteenth thoracic ganglion', ()), ('T13 - L1 interganglionic segment of the sympathetic chain', ()))
(('L6 - S1 interganglionic segment of the sympathetic chain', ()), ('First sacral ganglion', ()))
(('T12 - T13 interganglionic segment of the sympathetic chain', ()), ('Thirteenth thoracic ganglion', ()))
(('fifth lumbar sympathetic ganglion', ()), ('L5 - L6 interganglionic segment', ()))
(('First lumbar ganglion', ()), ('L1 - L2 interganglionic segment', ()))
(('Second lumbar ganglion', ()), ('L2 - L3 interganglionic segment', ()))
(('Third lumbar ganglion', ()), ('L3 - L4 interganglionic segment', ()))
(('L5 - L6 interganglionic segment', ()), ('sixth lumbar sympathetic ganglion', ()))
(('T13 - L1 interganglionic segment of the sympathetic chain', ()), ('First lumbar ganglion', ()))
(('pelvic splanchnic nerve', ()), ('gray communicating ramus of first sacral nerve', ()))
(('sixth lumbar sympathetic ganglion', ()), ('L6 - S1 interganglionic segment of the sympathetic chain', ()))
(('connective tissue', ('fundus of urinary bladder',)), ('wall of blood vessel', ('Arteriole in connective tissue of bladder dome',)))
(('Twelfth thoracic ganglion', ()), ('T12 - T13 interganglionic segment of the sympathetic chain', ()))
(('bladder nerve', ()), ('connective tissue', ('neck of urinary bladder',)))
(('L2 - L3 interganglionic segment', ()), ('Third lumbar ganglion', ()))
(('L4 - L5 interganglionic segment', ()), ('fifth lumbar sympathetic ganglion', ()))
(('L3 - L4 interganglionic segment', ()), ('Fourth lumbar ganglion', ()))
(('gray communicating ramus of sixth lumbar nerve', ()), ('pelvic splanchnic nerve', ()))
(('Fourth lumbar ganglion', ()), ('L4 - L5 interganglionic segment', ()))
(('bladder nerve', ()), ('connective tissue', ('fundus of urinary bladder',)))
(('connective tissue', ('neck of urinary bladder',)), ('wall of blood vessel', ('Arteriole in connective tissue of bladder neck',)))
(('L1 - L2 interganglionic segment', ()), ('Second lumbar ganglion', ()))",,,"(('ILX:0789862', ()), ('ILX:0786933', ()))
(('ILX:0788315', ()), ('ILX:0790472', ()))
(('ILX:0789109', ()), ('ILX:0793228', ()))
(('ILX:0790472', ()), ('ILX:0739296', ()))
(('UBERON:0016508', ()), ('UBERON:0018675', ()))
(('ILX:0739295', ()), ('ILX:0787009', ()))
(('UBERON:0016508', ()), ('ILX:0793559', ()))
(('ILX:0739295', ()), ('ILX:0789862', ()))
(('ILX:0739297', ()), ('ILX:0789109', ()))
(('ILX:0739296', ()), ('ILX:0739297', ()))
(('ILX:0786933', ()), ('ILX:0788315', ()))
(('ILX:0739297', ()), ('ILX:0739299', ()))","(('First lumbar ganglion', ()), ('Second lumbar ganglion', ()))
(('Third lumbar ganglion', ()), ('Fourth lumbar ganglion', ()))
(('First sacral ganglion', ()), ('gray communicating ramus of first sacral nerve', ()))
(('Fourth lumbar ganglion', ()), ('fifth lumbar sympathetic ganglion', ()))
(('pelvic ganglion', ()), ('pelvic splanchnic nerve', ()))
(('Thirteenth thoracic ganglion', ()), ('Twelfth thoracic ganglion', ()))
(('pelvic ganglion', ()), ('bladder nerve', ()))
(('Thirteenth thoracic ganglion', ()), ('First lumbar ganglion', ()))
(('sixth lumbar sympathetic ganglion', ()), ('First sacral ganglion', ()))
(('fifth lumbar sympathetic ganglion', ()), ('sixth lumbar sympathetic ganglion', ()))
(('Second lumbar ganglion', ()), ('Third lumbar ganglion', ()))
(('sixth lumbar sympathetic ganglion', ()), ('gray communicating ramus of sixth lumbar nerve', ()))"
ilxtr:neuron-type-keast-3,partial,,,"(('UBERON:0005453', ()), ('UBERON:0005303', ()))
(('UBERON:0005303', ()), ('UBERON:0016508', ()))
(('ILX:0793559', ()), ('UBERON:0002384', ()))","(('inferior mesenteric ganglion', ()), ('hypogastric nerve', ()))
(('hypogastric nerve', ()), ('pelvic ganglion', ()))
(('bladder nerve', ()), ('connective tissue', ()))",,,"(('UBERON:0016508', ()), ('ILX:0793559', ()))
(('UBERON:0016508', ()), ('UBERON:0005453', ()))
(('UBERON:0001135', ()), ('UBERON:0002384', ()))
((None, ()), ('UBERON:0002384', ()))","(('pelvic ganglion', ()), ('bladder nerve', ()))
(('pelvic ganglion', ()), ('inferior mesenteric ganglion', ()))
(('smooth muscle tissue', ()), ('connective tissue', ()))
((None, ()), ('connective tissue', ()))"
ilxtr:neuron-type-keast-19,partial,,,"(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0003040', ()), ('UBERON:0001891', ()))","(('pons', ()), (""Barrington's nucleus"", ()))
(('midbrain', ()), ('pons', ()))
(('central gray substance of midbrain', ()), ('midbrain', ()))",,,"(('UBERON:0007632', ()), ('UBERON:0003040', ()))","((""Barrington's nucleus"", ()), ('central gray substance of midbrain', ()))"
ilxtr:neuron-type-keast-18,partial,,,"(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0002430', ()), ('UBERON:0001894', ()))
(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))","(('pons', ()), (""Barrington's nucleus"", ()))
(('lateral hypothalamic area', ()), ('diencephalon', ()))
(('diencephalon', ()), ('midbrain', ()))
(('midbrain', ()), ('pons', ()))",,,"(('UBERON:0007632', ()), ('UBERON:0002430', ()))","((""Barrington's nucleus"", ()), ('lateral hypothalamic area', ()))"
ilxtr:neuron-type-keast-17,partial,,,"(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0001931', ()), ('UBERON:0001894', ()))","(('pons', ()), (""Barrington's nucleus"", ()))
(('diencephalon', ()), ('midbrain', ()))
(('midbrain', ()), ('pons', ()))
(('lateral preoptic nucleus', ()), ('diencephalon', ()))",,,"(('UBERON:0007632', ()), ('UBERON:0001931', ()))","((""Barrington's nucleus"", ()), ('lateral preoptic nucleus', ()))"
ilxtr:neuron-type-keast-16,partial,,,"(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0002625', ()), ('UBERON:0001894', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))","(('pons', ()), (""Barrington's nucleus"", ()))
(('diencephalon', ()), ('midbrain', ()))
(('median preoptic nucleus', ()), ('diencephalon', ()))
(('midbrain', ()), ('pons', ()))",,,"(('UBERON:0007632', ()), ('UBERON:0002625', ()))","((""Barrington's nucleus"", ()), ('median preoptic nucleus', ()))"
ilxtr:neuron-type-keast-15,partial,,,"(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0007769', ()), ('UBERON:0001894', ()))","(('pons', ()), (""Barrington's nucleus"", ()))
(('diencephalon', ()), ('midbrain', ()))
(('midbrain', ()), ('pons', ()))
(('medial preoptic region', ()), ('diencephalon', ()))",,,"(('UBERON:0007632', ()), ('UBERON:0007769', ()))","((""Barrington's nucleus"", ()), ('medial preoptic region', ()))"
ilxtr:neuron-type-keast-14,partial,,,"(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001893', ()), ('UBERON:0001894', ()))
(('UBERON:0002883', ()), ('UBERON:0001893', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))","(('diencephalon', ()), ('midbrain', ()))
(('telencephalon', ()), ('diencephalon', ()))
(('central amygdaloid nucleus', ()), ('telencephalon', ()))
(('midbrain', ()), ('pons', ()))
(('pons', ()), (""Barrington's nucleus"", ()))",,,"(('UBERON:0007632', ()), ('UBERON:0002883', ()))","((""Barrington's nucleus"", ()), ('central amygdaloid nucleus', ()))"
ilxtr:neuron-type-keast-13,partial,,,"(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001893', ()), ('UBERON:0001894', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0001880', ()), ('UBERON:0001893', ()))","(('diencephalon', ()), ('midbrain', ()))
(('telencephalon', ()), ('diencephalon', ()))
(('midbrain', ()), ('pons', ()))
(('pons', ()), (""Barrington's nucleus"", ()))
(('bed nucleus of stria terminalis', ()), ('telencephalon', ()))",,,"(('UBERON:0007632', ()), ('UBERON:0001880', ()))","((""Barrington's nucleus"", ()), ('bed nucleus of stria terminalis', ()))"
ilxtr:neuron-type-keast-12,partial,,,"(('ILX:0738432', ()), ('UBERON:0002181', ()))
(('UBERON:0002860', ()), ('UBERON:0006460', ()))
(('ILX:0793360', ()), ('ILX:0738432', ()))
(('UBERON:0006460', ()), ('UBERON:0002181', ()))
(('ILX:0738432', ()), ('UBERON:0016578', ()))
(('ILX:0793360', ()), ('UBERON:0011390', ()))
(('ILX:0738432', ()), ('UBERON:0004677', ()))
(('ILX:0738432', ()), ('UBERON:0016576', ()))
(('ILX:0738432', ()), ('UBERON:0006118', ()))
(('UBERON:0011390', ()), ('ILX:0793141', ()))
(('UBERON:0011390', ()), ('UBERON:0002860', ()))
(('UBERON:0006460', ()), ('UBERON:0016578', ()))
(('UBERON:0006460', ()), ('UBERON:0004677', ()))
(('UBERON:0006460', ()), ('UBERON:0016576', ()))
(('UBERON:0006460', ()), ('UBERON:0006118', ()))","(('Sixth lumbar spinal cord segment', ()), ('substantia gelatinosa', ()))
(('first sacral dorsal root ganglion', ()), ('first sacral spinal cord segment', ()))
(('sixth lumbar dorsal root ganglion', ()), ('Sixth lumbar spinal cord segment', ()))
(('first sacral spinal cord segment', ()), ('substantia gelatinosa', ()))
(('Sixth lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('sixth lumbar dorsal root ganglion', ()), ('pudendal nerve', ()))
(('Sixth lumbar spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('Sixth lumbar spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('Sixth lumbar spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))
(('pudendal nerve', ()), ('urethral rhabdosphincter', ()))
(('pudendal nerve', ()), ('first sacral dorsal root ganglion', ()))
(('first sacral spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('first sacral spinal cord segment', ()), ('spinal cord gray commissure', ()))
(('first sacral spinal cord segment', ()), ('lamina V of gray matter of spinal cord', ()))
(('first sacral spinal cord segment', ()), ('lamina I of gray matter of spinal cord', ()))",,,"((None, ()), ('UBERON:0002181', ()))
((None, ()), ('UBERON:0004677', ()))
((None, ()), ('ILX:0793141', ()))
((None, ()), ('UBERON:0006118', ()))
((None, ()), ('UBERON:0016578', ()))
((None, ()), ('UBERON:0016576', ()))","((None, ()), ('substantia gelatinosa', ()))
((None, ()), ('spinal cord gray commissure', ()))
((None, ()), ('urethral rhabdosphincter', ()))
((None, ()), ('lamina I of gray matter of spinal cord', ()))
((None, ()), ('lamina VII of gray matter of spinal cord', ()))
((None, ()), ('lamina V of gray matter of spinal cord', ()))"
