Neuron NPO,Completeness,Missing Nodes,Missing Node Name,Missing Edges,Missing Edge Name,Missing Segments,Missing Segment Name,Rendered Edges,Rendered Edge Name
ilxtr:neuron-type-keast-7,partial,,,"(('ILX:0785825', ()), ('UBERON:0018683', ()))
(('ILX:0793221', ()), ('ILX:0786933', ()))
(('UBERON:0018683', ()), ('ILX:0785733', ()))
(('ILX:0785421', ()), ('ILX:0793220', ()))
(('UBERON:0016578', ()), ('UBERON:0006448', ()))
(('ILX:0789862', ()), ('ILX:0785825', ()))
(('UBERON:0006450', ()), ('ILX:0788675', ()))
(('ILX:0788675', ()), ('ILX:0793221', ()))
(('UBERON:0016578', ()), ('UBERON:0006450', ()))
(('ILX:0793220', ()), ('ILX:0789862', ()))
(('ILX:0786933', ()), ('ILX:0785733', ()))
(('UBERON:0006448', ()), ('ILX:0785421', ()))","(('gray communicating ramus of first lumbar nerve', ()), ('lumbar splanchnic nerve', ()))
(('white communicating ramus of second lumbar spinal nerve', ()), ('Second lumbar ganglion', ()))
(('lumbar splanchnic nerve', ()), ('gray communicating ramus of second lumbar nerve', ()))
(('ventral root of the first lumbar spinal cord segment', ()), ('white communicating ramus of first lumbar spinal nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('first lumbar spinal cord segment', ()))
(('First lumbar ganglion', ()), ('gray communicating ramus of first lumbar nerve', ()))
(('second lumbar spinal cord segment', ()), ('ventral root of the second lumbar spinal cord segment', ()))
(('ventral root of the second lumbar spinal cord segment', ()), ('white communicating ramus of second lumbar spinal nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('second lumbar spinal cord segment', ()))
(('white communicating ramus of first lumbar spinal nerve', ()), ('First lumbar ganglion', ()))
(('Second lumbar ganglion', ()), ('gray communicating ramus of second lumbar nerve', ()))
(('first lumbar spinal cord segment', ()), ('ventral root of the first lumbar spinal cord segment', ()))",,,"(('UBERON:0018683', ()), ('UBERON:0005453', ()))
((None, ()), ('UBERON:0016578', ()))","(('lumbar splanchnic nerve', ()), ('inferior mesenteric ganglion', ()))
((None, ()), ('lamina VII of gray matter of spinal cord', ()))"
ilxtr:neuron-type-keast-6,partial,,,"(('ILX:0785825', ()), ('UBERON:0018683', ()))
(('ILX:0793221', ()), ('ILX:0786933', ()))
(('UBERON:0018683', ()), ('ILX:0785733', ()))
(('ILX:0785421', ()), ('ILX:0793220', ()))
(('UBERON:0016578', ()), ('UBERON:0006448', ()))
(('ILX:0789862', ()), ('ILX:0785825', ()))
(('UBERON:0005303', ()), ('UBERON:0016508', ()))
(('UBERON:0005453', ()), ('UBERON:0005303', ()))
(('UBERON:0006450', ()), ('ILX:0788675', ()))
(('ILX:0788675', ()), ('ILX:0793221', ()))
(('UBERON:0016578', ()), ('UBERON:0006450', ()))
(('ILX:0793220', ()), ('ILX:0789862', ()))
(('ILX:0786933', ()), ('ILX:0785733', ()))
(('UBERON:0006448', ()), ('ILX:0785421', ()))","(('gray communicating ramus of first lumbar nerve', ()), ('lumbar splanchnic nerve', ()))
(('white communicating ramus of second lumbar spinal nerve', ()), ('Second lumbar ganglion', ()))
(('lumbar splanchnic nerve', ()), ('gray communicating ramus of second lumbar nerve', ()))
(('ventral root of the first lumbar spinal cord segment', ()), ('white communicating ramus of first lumbar spinal nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('first lumbar spinal cord segment', ()))
(('First lumbar ganglion', ()), ('gray communicating ramus of first lumbar nerve', ()))
(('hypogastric nerve', ()), ('pelvic ganglion', ()))
(('inferior mesenteric ganglion', ()), ('hypogastric nerve', ()))
(('second lumbar spinal cord segment', ()), ('ventral root of the second lumbar spinal cord segment', ()))
(('ventral root of the second lumbar spinal cord segment', ()), ('white communicating ramus of second lumbar spinal nerve', ()))
(('lamina VII of gray matter of spinal cord', ()), ('second lumbar spinal cord segment', ()))
(('white communicating ramus of first lumbar spinal nerve', ()), ('First lumbar ganglion', ()))
(('Second lumbar ganglion', ()), ('gray communicating ramus of second lumbar nerve', ()))
(('first lumbar spinal cord segment', ()), ('ventral root of the first lumbar spinal cord segment', ()))",,,"(('UBERON:0018683', ()), ('UBERON:0005453', ()))
(('UBERON:0005453', ()), ('UBERON:0016508', ()))
((None, ()), ('UBERON:0016578', ()))","(('lumbar splanchnic nerve', ()), ('inferior mesenteric ganglion', ()))
(('inferior mesenteric ganglion', ()), ('pelvic ganglion', ()))
((None, ()), ('lamina VII of gray matter of spinal cord', ()))"
ilxtr:neuron-type-keast-4,partial,"('UBERON:0035965', ('ILX:0793663',))
('UBERON:0035965', ('ILX:0793664',))","('wall of blood vessel', ('Arteriole in connective tissue of bladder neck',))
('wall of blood vessel', ('Arteriole in connective tissue of bladder dome',))","(('ILX:0739296', ()), ('ILX:0777092', ()))
(('ILX:0739297', ()), ('ILX:0777093', ()))
(('ILX:0739295', ()), ('ILX:0777087', ()))
(('ILX:0793559', ()), ('UBERON:0002384', ('UBERON:0006082',)))
(('ILX:0793559', ()), ('UBERON:0002384', ('UBERON:0001258',)))
(('UBERON:0002384', ('UBERON:0001258',)), ('UBERON:0035965', ('ILX:0793663',)))
(('ILX:0777087', ()), ('ILX:0789862', ()))
(('ILX:0777086', ()), ('ILX:0739295', ()))
(('ILX:0788315', ()), ('ILX:0777090', ()))
(('ILX:0787009', ()), ('ILX:0777086', ()))
(('ILX:0789862', ()), ('ILX:0777088', ()))
(('ILX:0786933', ()), ('ILX:0777089', ()))
(('ILX:0739299', ()), ('UBERON:0018675', ()))
(('ILX:0790472', ()), ('ILX:0777091', ()))
(('ILX:0777089', ()), ('ILX:0788315', ()))
(('ILX:0777093', ()), ('ILX:0789109', ()))
(('ILX:0777091', ()), ('ILX:0739296', ()))
(('ILX:0777090', ()), ('ILX:0790472', ()))
(('UBERON:0002384', ('UBERON:0006082',)), ('UBERON:0035965', ('ILX:0793664',)))
(('ILX:0777088', ()), ('ILX:0786933', ()))
(('UBERON:0018675', ()), ('ILX:0793228', ()))
(('ILX:0777092', ()), ('ILX:0739297', ()))","(('fifth lumbar sympathetic ganglion', ()), ('L5 - L6 interganglionic segment', ()))
(('sixth lumbar sympathetic ganglion', ()), ('L6 - S1 interganglionic segment of the sympathetic chain', ()))
(('Thirteenth thoracic ganglion', ()), ('T13 - L1 interganglionic segment of the sympathetic chain', ()))
(('bladder nerve', ()), ('connective tissue', ('fundus of urinary bladder',)))
(('bladder nerve', ()), ('connective tissue', ('neck of urinary bladder',)))
(('connective tissue', ('neck of urinary bladder',)), ('wall of blood vessel', ('Arteriole in connective tissue of bladder neck',)))
(('T13 - L1 interganglionic segment of the sympathetic chain', ()), ('First lumbar ganglion', ()))
(('T12 - T13 interganglionic segment of the sympathetic chain', ()), ('Thirteenth thoracic ganglion', ()))
(('Third lumbar ganglion', ()), ('L3 - L4 interganglionic segment', ()))
(('Twelfth thoracic ganglion', ()), ('T12 - T13 interganglionic segment of the sympathetic chain', ()))
(('First lumbar ganglion', ()), ('L1 - L2 interganglionic segment', ()))
(('Second lumbar ganglion', ()), ('L2 - L3 interganglionic segment', ()))
(('gray communicating ramus of sixth lumbar nerve', ()), ('pelvic splanchnic nerve', ()))
(('Fourth lumbar ganglion', ()), ('L4 - L5 interganglionic segment', ()))
(('L2 - L3 interganglionic segment', ()), ('Third lumbar ganglion', ()))
(('L6 - S1 interganglionic segment of the sympathetic chain', ()), ('First sacral ganglion', ()))
(('L4 - L5 interganglionic segment', ()), ('fifth lumbar sympathetic ganglion', ()))
(('L3 - L4 interganglionic segment', ()), ('Fourth lumbar ganglion', ()))
(('connective tissue', ('fundus of urinary bladder',)), ('wall of blood vessel', ('Arteriole in connective tissue of bladder dome',)))
(('L1 - L2 interganglionic segment', ()), ('Second lumbar ganglion', ()))
(('pelvic splanchnic nerve', ()), ('gray communicating ramus of first sacral nerve', ()))
(('L5 - L6 interganglionic segment', ()), ('sixth lumbar sympathetic ganglion', ()))",,,"(('ILX:0739295', ()), ('ILX:0787009', ()))
(('ILX:0786933', ()), ('ILX:0788315', ()))
(('ILX:0739297', ()), ('ILX:0739299', ()))
(('ILX:0789109', ()), ('ILX:0793228', ()))
(('UBERON:0018675', ()), ('UBERON:0016508', ()))
(('ILX:0739296', ()), ('ILX:0739297', ()))
(('ILX:0789862', ()), ('ILX:0786933', ()))
(('ILX:0739297', ()), ('ILX:0789109', ()))
(('UBERON:0016508', ()), ('ILX:0793559', ()))
(('ILX:0790472', ()), ('ILX:0739296', ()))
(('ILX:0739295', ()), ('ILX:0789862', ()))
(('ILX:0788315', ()), ('ILX:0790472', ()))","(('Thirteenth thoracic ganglion', ()), ('Twelfth thoracic ganglion', ()))
(('Second lumbar ganglion', ()), ('Third lumbar ganglion', ()))
(('sixth lumbar sympathetic ganglion', ()), ('gray communicating ramus of sixth lumbar nerve', ()))
(('First sacral ganglion', ()), ('gray communicating ramus of first sacral nerve', ()))
(('pelvic splanchnic nerve', ()), ('pelvic ganglion', ()))
(('fifth lumbar sympathetic ganglion', ()), ('sixth lumbar sympathetic ganglion', ()))
(('First lumbar ganglion', ()), ('Second lumbar ganglion', ()))
(('sixth lumbar sympathetic ganglion', ()), ('First sacral ganglion', ()))
(('pelvic ganglion', ()), ('bladder nerve', ()))
(('Fourth lumbar ganglion', ()), ('fifth lumbar sympathetic ganglion', ()))
(('Thirteenth thoracic ganglion', ()), ('First lumbar ganglion', ()))
(('Third lumbar ganglion', ()), ('Fourth lumbar ganglion', ()))"
ilxtr:neuron-type-keast-3,partial,,,"(('UBERON:0005453', ()), ('UBERON:0005303', ()))
(('ILX:0793559', ()), ('UBERON:0002384', ()))
(('UBERON:0005303', ()), ('UBERON:0016508', ()))","(('inferior mesenteric ganglion', ()), ('hypogastric nerve', ()))
(('bladder nerve', ()), ('connective tissue', ()))
(('hypogastric nerve', ()), ('pelvic ganglion', ()))",,,"((None, ()), ('UBERON:0002384', ()))
(('UBERON:0016508', ()), ('ILX:0793559', ()))
(('UBERON:0016508', ()), ('UBERON:0005453', ()))
(('UBERON:0001135', ()), ('UBERON:0002384', ()))","((None, ()), ('connective tissue', ()))
(('pelvic ganglion', ()), ('bladder nerve', ()))
(('pelvic ganglion', ()), ('inferior mesenteric ganglion', ()))
(('smooth muscle tissue', ()), ('connective tissue', ()))"
ilxtr:neuron-type-keast-20,partial,"('ILX:0793357', ())","('Thirteenth thoracic spinal cord segment', ())","(('ILX:0793357', ()), ('UBERON:0006448', ()))
(('UBERON:0006468', ()), ('ILX:0793357', ()))","(('Thirteenth thoracic spinal cord segment', ()), ('first lumbar spinal cord segment', ()))
(('twelfth thoracic spinal cord segment', ()), ('Thirteenth thoracic spinal cord segment', ()))",,,"(('UBERON:0000988', ()), ('UBERON:0001896', ()))
(('UBERON:0006467', ()), ('UBERON:0006468', ()))
(('UBERON:0006466', ()), ('UBERON:0006467', ()))
(('UBERON:0001896', ()), ('UBERON:0006469', ()))
(('UBERON:0006492', ()), ('UBERON:0006493', ()))
(('UBERON:0006458', ()), ('UBERON:0006459', ()))
(('UBERON:0006453', ()), ('UBERON:0006454', ()))
(('UBERON:0006470', ()), ('UBERON:0006457', ()))
(('UBERON:0006447', ()), ('UBERON:0016578', ()))
(('ILX:0738432', ()), ('UBERON:0016578', ()))
(('UBERON:0006454', ()), ('UBERON:0006455', ()))
(('UBERON:0006450', ()), ('UBERON:0006449', ()))
(('UBERON:0006488', ()), ('UBERON:0006490', ()))
(('UBERON:0006491', ()), ('UBERON:0006492', ()))
(('UBERON:0006455', ()), ('UBERON:0006456', ()))
(('UBERON:0006469', ()), ('UBERON:0006489', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0006451', ()), ('UBERON:0006447', ()))
(('UBERON:0006452', ()), ('UBERON:0006453', ()))
(('UBERON:0006489', ()), ('UBERON:0006488', ()))
(('UBERON:0006449', ()), ('UBERON:0006451', ()))
(('UBERON:0006493', ()), ('UBERON:0006470', ()))
(('UBERON:0006490', ()), ('UBERON:0006491', ()))
(('UBERON:0006459', ()), ('UBERON:0006452', ()))
(('UBERON:0006465', ()), ('UBERON:0006466', ()))
(('UBERON:0006457', ()), ('UBERON:0006458', ()))
(('UBERON:0006456', ()), ('UBERON:0006465', ()))
(('UBERON:0006448', ()), ('UBERON:0006450', ()))
(('UBERON:0006447', ()), ('ILX:0738432', ()))","(('pons', ()), ('medulla oblongata', ()))
(('eleventh thoracic spinal cord segment', ()), ('twelfth thoracic spinal cord segment', ()))
(('tenth thoracic spinal cord segment', ()), ('eleventh thoracic spinal cord segment', ()))
(('medulla oblongata', ()), ('C1 segment of cervical spinal cord', ()))
(('C6 segment of cervical spinal cord', ()), ('C7 segment of cervical spinal cord', ()))
(('second thoracic spinal cord segment', ()), ('third thoracic spinal cord segment', ()))
(('fifth thoracic spinal cord segment', ()), ('sixth thoracic spinal cord segment', ()))
(('C8 segment of cervical spinal cord', ()), ('first thoracic spinal cord segment', ()))
(('fifth lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('Sixth lumbar spinal cord segment', ()), ('lamina VII of gray matter of spinal cord', ()))
(('sixth thoracic spinal cord segment', ()), ('seventh thoracic spinal cord segment', ()))
(('second lumbar spinal cord segment', ()), ('third lumbar spinal cord segment', ()))
(('C3 segment of cervical spinal cord', ()), ('C4 segment of cervical spinal cord', ()))
(('C5 segment of cervical spinal cord', ()), ('C6 segment of cervical spinal cord', ()))
(('seventh thoracic spinal cord segment', ()), ('eighth thoracic spinal cord segment', ()))
(('C1 segment of cervical spinal cord', ()), ('C2 segment of cervical spinal cord', ()))
(('pons', ()), (""Barrington's nucleus"", ()))
(('fourth lumbar spinal cord segment', ()), ('fifth lumbar spinal cord segment', ()))
(('fourth thoracic spinal cord segment', ()), ('fifth thoracic spinal cord segment', ()))
(('C2 segment of cervical spinal cord', ()), ('C3 segment of cervical spinal cord', ()))
(('third lumbar spinal cord segment', ()), ('fourth lumbar spinal cord segment', ()))
(('C7 segment of cervical spinal cord', ()), ('C8 segment of cervical spinal cord', ()))
(('C4 segment of cervical spinal cord', ()), ('C5 segment of cervical spinal cord', ()))
(('third thoracic spinal cord segment', ()), ('fourth thoracic spinal cord segment', ()))
(('ninth thoracic spinal cord segment', ()), ('tenth thoracic spinal cord segment', ()))
(('first thoracic spinal cord segment', ()), ('second thoracic spinal cord segment', ()))
(('eighth thoracic spinal cord segment', ()), ('ninth thoracic spinal cord segment', ()))
(('first lumbar spinal cord segment', ()), ('second lumbar spinal cord segment', ()))
(('fifth lumbar spinal cord segment', ()), ('Sixth lumbar spinal cord segment', ()))"
ilxtr:neuron-type-keast-19,partial,,,"(('UBERON:0003040', ()), ('UBERON:0001891', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))","(('central gray substance of midbrain', ()), ('midbrain', ()))
(('midbrain', ()), ('pons', ()))
(('pons', ()), (""Barrington's nucleus"", ()))",,,"(('UBERON:0003040', ()), ('UBERON:0007632', ()))","(('central gray substance of midbrain', ()), (""Barrington's nucleus"", ()))"
ilxtr:neuron-type-keast-18,partial,,,"(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0002430', ()), ('UBERON:0001894', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))","(('diencephalon', ()), ('midbrain', ()))
(('midbrain', ()), ('pons', ()))
(('lateral hypothalamic area', ()), ('diencephalon', ()))
(('pons', ()), (""Barrington's nucleus"", ()))",,,"(('UBERON:0002430', ()), ('UBERON:0007632', ()))","(('lateral hypothalamic area', ()), (""Barrington's nucleus"", ()))"
ilxtr:neuron-type-keast-17,partial,,,"(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001931', ()), ('UBERON:0001894', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))","(('diencephalon', ()), ('midbrain', ()))
(('lateral preoptic nucleus', ()), ('diencephalon', ()))
(('pons', ()), (""Barrington's nucleus"", ()))
(('midbrain', ()), ('pons', ()))",,,"(('UBERON:0001931', ()), ('UBERON:0007632', ()))","(('lateral preoptic nucleus', ()), (""Barrington's nucleus"", ()))"
ilxtr:neuron-type-keast-16,partial,,,"(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0002625', ()), ('UBERON:0001894', ()))","(('diencephalon', ()), ('midbrain', ()))
(('midbrain', ()), ('pons', ()))
(('pons', ()), (""Barrington's nucleus"", ()))
(('median preoptic nucleus', ()), ('diencephalon', ()))",,,"(('UBERON:0002625', ()), ('UBERON:0007632', ()))","(('median preoptic nucleus', ()), (""Barrington's nucleus"", ()))"
ilxtr:neuron-type-keast-15,partial,,,"(('UBERON:0001894', ()), ('UBERON:0001891', ()))
(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0007769', ()), ('UBERON:0001894', ()))","(('diencephalon', ()), ('midbrain', ()))
(('midbrain', ()), ('pons', ()))
(('pons', ()), (""Barrington's nucleus"", ()))
(('medial preoptic region', ()), ('diencephalon', ()))",,,"(('UBERON:0007769', ()), ('UBERON:0007632', ()))","(('medial preoptic region', ()), (""Barrington's nucleus"", ()))"
ilxtr:neuron-type-keast-14,partial,,,"(('UBERON:0001891', ()), ('UBERON:0000988', ()))
(('UBERON:0002883', ()), ('UBERON:0001893', ()))
(('UBERON:0000988', ()), ('UBERON:0007632', ()))
(('UBERON:0001893', ()), ('UBERON:0001894', ()))
(('UBERON:0001894', ()), ('UBERON:0001891', ()))","(('midbrain', ()), ('pons', ()))
(('central amygdaloid nucleus', ()), ('telencephalon', ()))
(('pons', ()), (""Barrington's nucleus"", ()))
(('telencephalon', ()), ('diencephalon', ()))
(('diencephalon', ()), ('midbrain', ()))",,,"(('UBERON:0002883', ()), ('UBERON:0007632', ()))","(('central amygdaloid nucleus', ()), (""Barrington's nucleus"", ()))"
ilxtr:neuron-type-sstom-10,partial,,,"(('UBERON:0002870', ()), ('UBERON:0001759', ()))
(('UBERON:0001759', ()), ('UBERON:0001201', ()))","(('dorsal motor nucleus of vagus nerve', ()), ('vagus nerve', ()))
(('vagus nerve', ()), ('serosa of stomach', ()))","('UBERON:0001759', ())","('vagus nerve', ())","(('ILX:0793656', ()), ('UBERON:0008863', ()))
(('UBERON:0008863', ()), ('UBERON:0001201', ()))","(('myenteric nerve plexus of stomach', ()), ('stomach smooth muscle outer longitudinal layer', ()))
(('stomach smooth muscle outer longitudinal layer', ()), ('serosa of stomach', ()))"
ilxtr:neuron-type-splen-5,partial,"('ILX:0793563', ())","('splenic nerve', ())","(('ILX:0793563', ()), ('UBERON:0004641', ('UBERON:0002106',)))
(('UBERON:0001250', ('UBERON:0002106',)), ('ILX:0793680', ('UBERON:0002106',)))
(('ILX:0793680', ('UBERON:0002106',)), ('UBERON:0010398', ('UBERON:0002106',)))
(('UBERON:0004641', ('UBERON:0002106',)), ('UBERON:0001250', ('UBERON:0002106',)))
(('ILX:0793082', ()), ('ILX:0793563', ()))
(('ILX:0793681', ('UBERON:0002106',)), ('UBERON:0001959', ()))
(('UBERON:0010398', ('UBERON:0002106',)), ('ILX:0793681', ('UBERON:0002106',)))","(('splenic nerve', ()), ('spleen capsule', ('spleen',)))
(('red pulp of spleen', ('spleen',)), ('Perimarginal cavernous sinus', ('spleen',)))
(('Perimarginal cavernous sinus', ('spleen',)), ('spleen marginal sinus', ('spleen',)))
(('spleen capsule', ('spleen',)), ('red pulp of spleen', ('spleen',)))
(('celiac ganglion- superior mesenteric ganglion complex', ()), ('splenic nerve', ()))
(('Marginal zone network', ('spleen',)), ('white pulp of spleen', ()))
(('spleen marginal sinus', ('spleen',)), ('Marginal zone network', ('spleen',)))",,,"(('UBERON:0001960', ()), ('UBERON:0001959', ()))","(('periarterial lymphatic sheath', ()), ('white pulp of spleen', ()))"
